EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,JobInvolvement,JobLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1166,20,Male,Single,Research & Development,Research Scientist,Other,5,Travel_Rarely,20,11847,23,2,No,4,4,3,3,4,3,2,1,14,2,2,2,3,2,Yes
1167,59,Male,Single,Sales,Sales Executive,Medical,1,Travel_Frequently,29,10171,12,3,No,3,1,2,2,3,4,3,6,21,5,21,14,2,4,Yes
1168,56,Male,Divorced,Sales,Sales Representative,Human Resources,1,Travel_Rarely,6,13721,21,2,No,1,3,4,2,3,3,5,5,35,3,35,16,12,14,No
1169,58,Male,Divorced,Sales,Manager,Human Resources,2,Non-Travel,26,17661,15,3,No,1,2,3,1,4,2,1,4,37,0,8,8,9,8,Yes
1170,28,Male,Married,Research & Development,Healthcare Representative,Technical Degree,4,Travel_Rarely,11,17616,12,0,Yes,1,2,4,2,3,3,3,3,18,6,10,10,6,10,No
1171,56,Female,Divorced,Research & Development,Laboratory Technician,Human Resources,1,Travel_Rarely,24,10744,14,2,Yes,3,4,4,2,3,3,5,1,18,1,18,18,1,0,No
1172,41,Female,Divorced,Sales,Sales Executive,Other,4,Travel_Rarely,29,6690,19,1,Yes,2,2,2,4,4,2,3,9,23,6,23,19,11,13,No
1173,36,Male,Married,Research & Development,Research Scientist,Medical,5,Travel_Rarely,3,14401,13,2,No,4,2,2,1,3,4,4,5,24,0,5,5,6,3,No
1174,21,Male,Married,Sales,Sales Representative,Other,2,Travel_Rarely,20,8659,12,3,No,1,2,4,3,3,3,1,4,33,0,3,3,4,3,No
1175,43,Female,Single,Research & Development,Manager,Technical Degree,4,Travel_Rarely,10,11601,14,3,No,1,2,1,1,4,1,1,1,19,0,19,11,11,16,Yes
1176,55,Male,Single,Sales,Sales Representative,Technical Degree,2,Travel_Frequently,29,12704,19,1,Yes,1,1,1,2,3,1,2,9,8,3,8,8,5,2,Yes
1177,59,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,4,Travel_Rarely,28,1025,14,3,Yes,2,4,4,4,4,3,2,6,31,0,31,2,3,12,Yes
1178,49,Female,Married,Research & Development,Healthcare Representative,Human Resources,4,Travel_Rarely,1,16384,25,2,Yes,2,2,2,1,3,3,3,5,14,1,3,3,4,3,Yes
1179,56,Female,Divorced,Human Resources,Manager,Marketing,5,Travel_Rarely,20,14705,22,3,No,3,1,1,1,3,3,4,8,17,3,17,9,2,15,Yes
1180,53,Male,Divorced,Sales,Sales Representative,Marketing,2,Travel_Rarely,11,9652,15,2,No,2,1,2,2,3,4,3,9,4,6,4,0,1,3,No
1181,57,Male,Married,Sales,Sales Executive,Life Sciences,3,Travel_Rarely,26,14379,14,2,No,4,4,1,2,3,2,5,4,19,1,19,16,4,17,No
1182,54,Male,Married,Sales,Sales Executive,Medical,4,Travel_Rarely,26,8006,23,3,Yes,3,3,4,1,3,1,1,8,22,4,22,12,2,2,No
1183,50,Female,Married,Human Resources,Human Resources,Life Sciences,4,Travel_Rarely,12,19378,18,1,Yes,3,3,3,2,4,1,3,8,10,6,10,10,5,10,Yes
1184,53,Male,Married,Research & Development,Manager,Medical,1,Travel_Frequently,14,9682,24,0,Yes,4,3,3,2,3,4,3,0,35,0,35,0,1,0,No
1185,20,Male,Divorced,Sales,Sales Executive,Human Resources,2,Travel_Rarely,25,2072,23,1,Yes,4,2,2,2,3,3,1,4,25,5,2,1,2,2,No
1186,26,Male,Divorced,Research & Development,Research Scientist,Human Resources,3,Travel_Rarely,8,1215,25,0,No,4,4,2,2,3,3,1,8,39,5,3,1,2,3,No
1187,25,Male,Divorced,Research & Development,Manager,Technical Degree,5,Travel_Rarely,11,10915,25,1,Yes,3,3,1,2,3,2,2,6,32,3,7,6,7,6,No
1188,50,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3,Travel_Rarely,4,10784,14,2,No,3,2,4,4,3,2,2,5,38,5,32,8,9,1,No
1189,23,Male,Single,Research & Development,Manager,Technical Degree,5,Travel_Rarely,28,19990,12,2,No,3,4,1,2,3,1,1,5,5,6,5,3,4,5,No
1190,58,Male,Divorced,Sales,Sales Representative,Technical Degree,3,Travel_Rarely,7,15824,22,3,No,4,2,4,3,3,2,3,6,29,3,8,1,2,4,No
1191,56,Female,Single,Sales,Sales Representative,Marketing,3,Travel_Rarely,10,4313,14,0,No,4,3,4,1,3,1,5,0,30,6,30,18,12,15,No
1192,21,Male,Single,Research & Development,Laboratory Technician,Technical Degree,2,Travel_Rarely,19,12033,12,0,No,1,3,2,4,3,4,3,3,26,0,3,3,4,3,No
1193,30,Female,Single,Human Resources,Human Resources,Technical Degree,1,Travel_Rarely,25,10968,19,3,Yes,2,1,3,4,3,3,5,0,18,2,3,3,4,3,No
1194,19,Male,Married,Research & Development,Research Scientist,Technical Degree,3,Travel_Rarely,26,17241,21,1,No,1,1,3,2,3,3,1,5,9,2,1,1,2,1,Yes
1195,22,Female,Married,Sales,Sales Representative,Medical,4,Travel_Rarely,4,6939,24,3,No,4,4,2,1,3,1,5,3,5,1,4,4,2,4,No
1196,44,Female,Divorced,Sales,Manager,Other,4,Travel_Rarely,2,15696,18,1,Yes,3,2,3,3,3,3,2,0,26,0,26,18,10,10,No
1197,49,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,4,Travel_Rarely,26,15794,19,3,No,4,2,2,2,4,4,1,8,31,5,31,8,9,5,Yes
1198,38,Female,Married,Research & Development,Laboratory Technician,Life Sciences,1,Travel_Frequently,21,3295,14,0,No,2,3,1,1,4,2,4,3,20,0,20,9,9,15,No
1199,25,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3,Travel_Frequently,18,2696,11,0,No,1,3,4,2,3,4,5,5,7,4,7,7,3,7,Yes
1200,55,Female,Single,Research & Development,Laboratory Technician,Technical Degree,5,Travel_Rarely,14,12185,13,1,Yes,1,4,3,2,3,3,5,6,18,2,18,9,10,15,No
1201,25,Male,Married,Research & Development,Laboratory Technician,Marketing,5,Travel_Rarely,26,19330,17,0,Yes,3,1,3,2,4,4,4,7,37,5,7,7,8,7,Yes
1202,20,Male,Married,Sales,Sales Executive,Other,2,Travel_Rarely,16,13001,11,0,No,1,3,1,2,3,3,4,8,12,6,2,2,1,2,No
1203,20,Male,Married,Sales,Sales Executive,Technical Degree,1,Travel_Rarely,22,15350,21,0,Yes,1,2,1,2,3,1,1,8,37,6,1,1,2,1,Yes
1204,39,Male,Married,Research & Development,Manager,Other,3,Non-Travel,11,4644,18,0,No,4,3,3,2,3,2,3,7,11,2,9,9,10,9,No
1205,23,Female,Single,Research & Development,Healthcare Representative,Medical,4,Travel_Rarely,10,7420,19,2,No,1,1,3,2,3,2,4,9,26,0,1,1,2,1,Yes
1206,19,Male,Divorced,Sales,Manager,Human Resources,1,Travel_Frequently,17,12837,18,3,Yes,1,2,2,3,3,3,5,2,7,5,1,1,2,1,No
1207,40,Male,Single,Sales,Manager,Other,1,Travel_Rarely,14,7353,15,3,No,1,1,2,4,3,3,4,1,22,1,22,3,1,1,No
1208,19,Female,Married,Research & Development,Research Scientist,Other,3,Travel_Frequently,22,11541,22,2,No,3,4,3,3,3,2,1,4,35,6,1,1,2,1,No
1209,55,Female,Married,Sales,Sales Representative,Technical Degree,2,Travel_Frequently,4,2932,21,0,Yes,3,4,2,2,3,4,1,0,37,0,31,11,5,7,Yes
1210,34,Female,Divorced,Sales,Sales Executive,Technical Degree,2,Travel_Frequently,19,12486,24,3,No,4,1,1,2,4,4,5,2,29,1,15,15,6,10,Yes
1211,52,Female,Divorced,Research & Development,Healthcare Representative,Technical Degree,2,Travel_Rarely,2,2757,22,3,No,1,2,4,3,3,4,5,0,36,5,15,6,7,11,No
1212,51,Male,Divorced,Research & Development,Laboratory Technician,Marketing,4,Travel_Frequently,7,6085,23,3,No,3,1,2,3,3,2,5,2,33,2,33,4,1,3,No
1213,40,Male,Single,Research & Development,Research Scientist,Human Resources,4,Travel_Rarely,9,6637,25,1,No,3,3,4,4,3,1,3,3,22,4,22,9,10,8,No
1214,47,Male,Divorced,Sales,Sales Representative,Marketing,3,Non-Travel,28,2116,19,2,No,4,3,2,3,3,3,5,6,23,3,23,5,0,16,No
1215,25,Female,Married,Research & Development,Laboratory Technician,Marketing,2,Travel_Rarely,19,11759,14,1,No,2,1,3,4,3,3,1,4,9,2,0,0,1,0,Yes
1216,39,Male,Married,Sales,Sales Representative,Marketing,3,Travel_Rarely,16,12691,19,1,No,1,3,2,2,3,2,1,4,10,1,10,5,6,10,No
1217,53,Male,Married,Sales,Manager,Medical,2,Non-Travel,22,1492,11,2,No,3,1,4,1,3,1,4,0,34,0,20,13,0,14,No
1218,22,Male,Single,Research & Development,Healthcare Representative,Human Resources,1,Travel_Frequently,25,9811,22,3,No,4,3,4,1,3,2,5,7,22,6,3,3,2,3,Yes
1219,30,Male,Divorced,Research & Development,Manager,Medical,5,Travel_Frequently,16,7474,21,1,No,4,1,3,1,3,4,3,3,7,5,6,6,3,6,No
1220,46,Male,Divorced,Research & Development,Manager,Medical,5,Travel_Rarely,18,15385,13,3,Yes,4,3,4,1,3,4,2,9,25,2,25,7,1,3,Yes
1221,48,Female,Divorced,Research & Development,Laboratory Technician,Human Resources,2,Non-Travel,23,10738,14,1,No,3,2,3,2,3,3,4,4,36,6,11,9,6,11,No
1222,33,Male,Divorced,Research & Development,Manager,Medical,3,Travel_Frequently,21,14979,21,3,No,1,2,3,1,3,3,3,1,27,6,15,15,4,13,Yes
1223,59,Male,Married,Sales,Sales Executive,Human Resources,4,Travel_Rarely,21,12755,20,0,Yes,2,3,4,3,3,3,5,0,30,4,16,16,0,13,Yes
1224,47,Female,Single,Research & Development,Research Scientist,Other,2,Non-Travel,11,10797,11,0,No,1,1,1,3,3,3,3,8,29,5,29,7,8,13,Yes
1225,33,Female,Divorced,Sales,Sales Representative,Other,2,Travel_Rarely,7,15607,22,0,Yes,4,3,4,1,3,4,2,1,26,1,10,8,9,10,Yes
1226,29,Male,Married,Sales,Manager,Technical Degree,4,Travel_Rarely,9,13867,16,2,Yes,4,4,4,3,3,4,3,5,39,5,11,11,7,11,No
1227,34,Female,Married,Human Resources,Human Resources,Marketing,2,Travel_Rarely,4,8866,23,0,No,2,4,2,4,3,1,2,0,20,5,16,16,9,12,No
1228,33,Female,Single,Research & Development,Manager,Other,1,Travel_Rarely,25,16449,25,1,No,1,1,4,2,3,3,2,0,8,0,0,0,1,0,No
1229,29,Male,Divorced,Research & Development,Laboratory Technician,Other,4,Travel_Rarely,13,11685,14,3,Yes,4,3,2,1,4,2,2,8,28,3,11,11,3,1,Yes
1230,25,Female,Single,Research & Development,Manager,Medical,1,Travel_Rarely,27,6451,14,3,No,4,3,2,1,4,1,3,3,14,6,6,6,1,2,No
1231,37,Female,Divorced,Research & Development,Healthcare Representative,Human Resources,5,Travel_Rarely,26,9548,11,3,No,1,2,4,2,3,1,5,8,32,1,1,1,2,1,Yes
1232,20,Male,Single,Research & Development,Manager,Life Sciences,4,Travel_Rarely,25,8186,15,3,Yes,4,1,3,3,3,4,1,4,36,0,2,0,1,2,No
1233,33,Male,Divorced,Research & Development,Research Scientist,Medical,4,Travel_Rarely,29,7102,19,1,No,1,4,1,2,3,3,1,6,35,6,3,3,4,3,Yes
1234,47,Male,Divorced,Research & Development,Research Scientist,Medical,3,Travel_Rarely,4,1619,16,3,No,4,4,4,2,3,1,3,0,27,3,18,13,1,6,Yes
1235,40,Female,Single,Sales,Manager,Human Resources,3,Travel_Rarely,19,1882,25,1,No,1,1,4,3,3,3,5,5,22,0,22,16,5,8,No
1236,45,Male,Divorced,Research & Development,Manager,Life Sciences,4,Travel_Rarely,2,4642,18,1,No,2,4,3,2,3,4,1,7,22,3,10,10,0,1,No
1237,57,Female,Single,Sales,Sales Representative,Life Sciences,5,Travel_Frequently,9,2296,21,3,No,4,1,2,3,3,1,2,0,39,3,39,1,2,9,No
1238,22,Male,Single,Sales,Sales Executive,Technical Degree,2,Travel_Frequently,12,15122,14,3,Yes,2,4,3,3,3,1,3,8,33,3,4,4,5,4,Yes
1239,37,Male,Divorced,Research & Development,Research Scientist,Medical,3,Travel_Rarely,2,3895,19,3,No,4,4,3,2,3,2,3,2,4,0,2,0,1,2,No
1240,57,Male,Divorced,Sales,Sales Executive,Marketing,5,Travel_Rarely,6,18313,17,1,No,4,1,2,4,3,4,4,0,17,5,11,4,5,5,No
1241,18,Male,Single,Human Resources,Human Resources,Other,5,Travel_Rarely,5,6366,24,2,No,3,1,4,3,3,2,4,0,5,3,0,0,1,0,No
1242,47,Female,Married,Human Resources,Manager,Medical,3,Travel_Rarely,5,9711,24,1,Yes,1,4,3,2,3,4,4,5,26,5,26,18,3,9,No
1243,38,Female,Single,Human Resources,Human Resources,Marketing,2,Non-Travel,20,19793,17,2,No,2,4,3,3,3,2,5,5,27,6,1,1,2,1,Yes
1244,37,Male,Married,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,22,9199,18,3,No,2,2,4,4,3,4,3,0,15,6,15,13,9,4,Yes
1245,23,Male,Married,Sales,Manager,Human Resources,5,Travel_Rarely,5,11717,12,1,Yes,2,3,4,4,3,4,4,2,24,1,1,1,2,1,Yes
1246,39,Female,Single,Human Resources,Human Resources,Medical,1,Travel_Rarely,27,4423,22,3,Yes,1,1,1,1,3,1,3,6,21,4,21,4,1,4,Yes
1247,35,Female,Single,Research & Development,Healthcare Representative,Human Resources,3,Non-Travel,4,11211,16,2,No,3,1,3,3,3,2,2,9,17,5,17,4,5,7,No
1248,25,Female,Single,Human Resources,Human Resources,Technical Degree,5,Travel_Rarely,29,13782,17,2,No,2,3,1,3,3,2,4,2,15,6,7,1,2,7,No
1249,56,Male,Married,Human Resources,Manager,Marketing,3,Travel_Rarely,9,13474,13,1,Yes,1,2,2,2,3,2,3,2,27,4,27,17,3,13,No
1250,49,Female,Single,Research & Development,Manager,Life Sciences,5,Travel_Rarely,29,4667,18,1,No,4,4,4,3,3,1,5,2,35,3,24,8,9,16,No
1251,50,Female,Single,Sales,Manager,Marketing,2,Travel_Rarely,22,9277,11,1,No,2,4,4,1,3,3,5,6,31,4,31,9,8,10,Yes
1252,33,Male,Divorced,Research & Development,Healthcare Representative,Technical Degree,5,Travel_Frequently,27,13424,11,1,No,2,2,1,4,3,4,5,3,37,4,9,9,10,9,No
1253,29,Male,Divorced,Research & Development,Manager,Marketing,4,Travel_Rarely,10,19852,20,0,Yes,3,2,3,4,4,2,4,3,11,3,11,3,2,5,No
1254,55,Male,Divorced,Sales,Sales Executive,Human Resources,1,Travel_Rarely,16,19020,13,0,No,2,3,2,1,3,4,5,2,32,5,32,7,8,10,Yes
1255,51,Female,Single,Sales,Manager,Medical,5,Travel_Rarely,10,9155,16,3,No,2,3,3,3,3,1,1,9,26,3,12,12,0,9,Yes
1256,31,Male,Single,Research & Development,Manager,Life Sciences,3,Travel_Rarely,29,4583,17,2,No,4,4,3,3,3,4,2,8,14,1,13,13,6,8,Yes
1257,53,Male,Single,Human Resources,Human Resources,Human Resources,3,Travel_Rarely,10,16515,12,2,No,1,2,1,1,4,1,3,1,20,2,15,15,3,14,No
1258,50,Male,Married,Research & Development,Manager,Other,5,Travel_Rarely,29,5009,24,3,No,1,2,3,2,3,3,1,3,21,0,21,15,6,6,Yes
1259,40,Male,Married,Research & Development,Manager,Medical,4,Travel_Rarely,19,11410,16,3,No,3,4,1,4,3,2,4,7,32,3,19,17,13,17,No
1260,19,Male,Divorced,Sales,Sales Executive,Life Sciences,5,Travel_Rarely,10,19601,22,3,No,4,4,4,1,3,1,3,5,39,3,1,1,2,0,No
1261,58,Female,Married,Research & Development,Laboratory Technician,Technical Degree,2,Travel_Rarely,6,5967,15,0,Yes,1,4,4,1,4,4,3,6,21,4,15,0,1,14,No
1262,38,Male,Married,Human Resources,Manager,Marketing,4,Travel_Frequently,17,19753,25,3,Yes,4,4,4,3,3,1,5,6,37,1,20,0,1,1,No
1263,19,Male,Married,Sales,Sales Representative,Life Sciences,5,Travel_Frequently,5,11695,16,2,No,1,4,2,4,3,1,3,1,17,6,1,1,2,1,No
1264,44,Male,Divorced,Research & Development,Research Scientist,Other,1,Travel_Frequently,26,10135,11,3,Yes,4,3,2,3,3,3,3,3,25,6,25,3,3,9,Yes
1265,26,Male,Divorced,Research & Development,Manager,Technical Degree,4,Travel_Rarely,6,6722,24,1,Yes,3,4,3,1,3,2,2,9,28,4,8,8,7,8,Yes
1266,18,Male,Married,Research & Development,Laboratory Technician,Medical,5,Travel_Rarely,27,16514,20,2,No,2,2,1,2,4,1,4,9,6,5,0,0,1,0,Yes
1267,28,Male,Single,Research & Development,Research Scientist,Life Sciences,1,Travel_Rarely,24,12128,17,2,Yes,3,1,3,4,3,1,1,5,30,3,10,3,3,10,No
1268,20,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,5,Travel_Rarely,27,5444,18,2,Yes,1,3,4,1,3,4,5,2,17,3,2,2,3,2,Yes
1269,40,Female,Married,Research & Development,Research Scientist,Medical,2,Travel_Frequently,15,8618,24,0,Yes,3,2,3,1,4,1,2,8,8,4,8,2,3,1,No
1270,43,Male,Single,Sales,Sales Executive,Human Resources,3,Travel_Frequently,25,19060,17,0,No,2,1,3,2,4,1,1,3,11,3,11,5,5,11,No
1271,21,Female,Single,Research & Development,Laboratory Technician,Marketing,5,Travel_Frequently,27,2196,19,2,No,3,3,3,1,3,2,1,9,32,5,3,3,0,0,Yes
1272,35,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,4,Travel_Rarely,19,13297,11,1,No,1,4,4,1,3,2,2,1,8,2,8,6,7,4,No
1273,23,Male,Single,Research & Development,Laboratory Technician,Human Resources,5,Travel_Frequently,18,3787,20,2,No,1,3,1,4,3,4,5,5,13,0,5,3,1,5,Yes
1274,52,Female,Divorced,Human Resources,Manager,Other,5,Non-Travel,29,8927,19,0,No,3,4,3,4,3,1,4,0,31,0,31,0,1,12,Yes
1275,39,Male,Married,Research & Development,Healthcare Representative,Other,5,Travel_Rarely,4,3176,21,1,No,2,4,4,4,4,1,2,5,21,0,21,5,5,12,No
1276,32,Female,Divorced,Research & Development,Research Scientist,Medical,5,Travel_Rarely,8,9792,21,2,No,3,4,2,3,4,1,2,9,19,2,14,4,5,5,No
1277,39,Male,Single,Research & Development,Manager,Life Sciences,4,Travel_Rarely,27,10171,23,0,No,2,1,1,2,3,3,2,0,22,3,21,12,0,11,Yes
1278,54,Male,Divorced,Research & Development,Healthcare Representative,Marketing,4,Travel_Rarely,16,3451,25,1,No,4,3,4,4,4,3,5,7,26,4,1,1,2,1,No
1279,59,Male,Divorced,Research & Development,Manager,Medical,5,Travel_Frequently,24,1628,13,3,Yes,2,4,3,3,3,4,2,4,14,6,0,0,1,0,No
1280,29,Female,Married,Research & Development,Manager,Technical Degree,3,Travel_Rarely,19,10821,12,3,Yes,4,2,4,3,3,3,2,5,29,1,11,5,6,11,Yes
1281,59,Female,Single,Research & Development,Manager,Marketing,5,Travel_Rarely,20,8778,16,2,Yes,3,3,1,2,3,4,3,1,23,3,23,12,4,10,Yes
1282,55,Male,Divorced,Sales,Sales Representative,Human Resources,4,Travel_Rarely,3,4696,21,3,No,2,2,3,2,4,1,3,1,39,2,26,4,3,10,No
1283,35,Male,Married,Research & Development,Research Scientist,Marketing,2,Travel_Rarely,10,13972,15,0,No,4,1,2,1,3,3,3,8,17,5,1,1,2,1,No
1284,52,Male,Married,Sales,Sales Representative,Human Resources,5,Travel_Rarely,2,9307,25,1,No,4,1,2,3,3,2,3,2,30,2,30,9,4,8,No
1285,47,Female,Married,Research & Development,Research Scientist,Medical,5,Non-Travel,4,5956,14,2,Yes,4,3,2,4,4,3,2,5,35,6,13,2,3,2,Yes
1286,41,Male,Married,Sales,Manager,Life Sciences,5,Travel_Rarely,6,11195,14,1,No,1,1,4,2,3,1,3,9,37,0,1,1,2,1,No
1287,59,Male,Married,Research & Development,Research Scientist,Other,5,Travel_Frequently,11,18076,18,1,No,3,1,1,3,3,2,1,4,28,3,28,11,7,16,No
1288,47,Male,Divorced,Research & Development,Healthcare Representative,Marketing,1,Travel_Frequently,14,2105,20,1,No,4,3,2,4,4,4,4,3,38,6,14,3,4,2,No
1289,31,Female,Divorced,Sales,Manager,Life Sciences,5,Travel_Rarely,16,19545,23,0,No,2,2,3,3,3,1,3,9,28,0,11,9,6,8,Yes
1290,23,Male,Single,Research & Development,Laboratory Technician,Life Sciences,4,Non-Travel,27,16417,13,2,No,4,4,3,2,4,2,5,1,11,1,5,2,3,5,No
1291,20,Female,Divorced,Sales,Manager,Other,4,Travel_Rarely,21,15188,23,3,No,1,3,3,1,4,3,4,7,17,5,2,2,3,2,No
1292,33,Female,Single,Sales,Sales Representative,Marketing,1,Travel_Rarely,19,13602,11,1,No,3,3,4,3,3,4,1,9,18,0,15,8,8,14,No
1293,24,Male,Single,Research & Development,Manager,Marketing,5,Travel_Rarely,2,10256,15,1,No,1,4,1,4,3,3,4,6,35,1,6,0,1,0,No
1294,31,Male,Single,Research & Development,Healthcare Representative,Life Sciences,3,Travel_Rarely,25,15212,18,1,Yes,1,2,1,2,3,2,4,1,32,2,13,13,10,9,No
1295,26,Female,Divorced,Sales,Sales Representative,Technical Degree,5,Travel_Rarely,17,2913,13,0,Yes,1,4,2,1,3,2,1,5,8,0,8,8,9,7,No
1296,32,Male,Married,Research & Development,Laboratory Technician,Technical Degree,4,Travel_Frequently,9,11593,12,3,No,2,4,1,4,3,1,3,7,38,0,9,9,10,9,No
1297,38,Male,Single,Research & Development,Manager,Marketing,2,Travel_Rarely,17,2772,11,1,Yes,3,2,3,4,3,4,1,6,27,4,13,8,0,1,No
1298,52,Female,Married,Sales,Sales Representative,Life Sciences,2,Travel_Rarely,15,13996,23,0,No,3,2,3,4,3,4,5,0,34,5,34,1,2,13,No
1299,19,Female,Single,Research & Development,Laboratory Technician,Life Sciences,3,Travel_Frequently,7,3871,14,0,No,2,4,4,3,3,2,1,4,20,5,1,1,2,1,No
1300,44,Female,Divorced,Sales,Sales Representative,Medical,5,Travel_Frequently,22,14234,21,1,No,3,4,3,2,3,1,2,1,23,6,23,15,1,0,No
1301,19,Female,Single,Sales,Sales Representative,Life Sciences,1,Travel_Rarely,23,18044,12,1,No,1,3,1,4,3,2,2,5,20,2,1,1,2,1,Yes
1302,52,Male,Divorced,Research & Development,Healthcare Representative,Other,5,Travel_Rarely,19,11521,24,0,No,3,2,3,3,3,2,4,6,33,4,33,15,7,14,No
1303,35,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3,Travel_Rarely,3,11642,18,0,No,2,1,2,2,3,4,3,6,38,6,11,11,5,4,Yes
1304,31,Male,Divorced,Research & Development,Research Scientist,Medical,3,Travel_Rarely,29,2132,21,1,No,1,2,4,2,3,3,3,2,15,1,13,2,3,2,Yes
1305,37,Male,Married,Research & Development,Laboratory Technician,Other,3,Travel_Rarely,27,1699,23,0,No,2,4,4,3,3,3,2,6,32,6,5,5,6,5,Yes
1306,35,Male,Divorced,Human Resources,Human Resources,Technical Degree,2,Non-Travel,1,15534,25,0,Yes,4,4,1,3,3,4,5,4,26,1,17,17,9,9,No
1307,27,Male,Single,Research & Development,Research Scientist,Other,5,Travel_Rarely,4,11230,20,1,No,1,4,3,4,3,1,1,7,9,2,9,5,6,4,No
1308,42,Female,Single,Sales,Manager,Human Resources,5,Travel_Rarely,28,7297,22,1,No,1,4,3,2,3,4,1,7,21,5,21,5,6,10,Yes
1309,19,Female,Divorced,Research & Development,Manager,Marketing,1,Travel_Frequently,18,13839,19,2,No,3,1,1,1,3,1,1,6,4,1,1,1,2,1,No
1310,42,Female,Married,Sales,Manager,Human Resources,3,Travel_Rarely,26,8812,23,3,No,1,2,1,3,3,4,5,5,17,2,15,5,6,3,Yes
1311,50,Male,Married,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,8,5557,20,1,No,2,1,2,2,3,1,5,1,33,6,32,5,5,6,No
1312,53,Female,Married,Sales,Sales Representative,Technical Degree,4,Travel_Rarely,19,3179,11,1,No,3,1,1,2,3,2,1,5,24,1,24,12,10,6,No
1313,48,Male,Divorced,Sales,Manager,Technical Degree,4,Travel_Frequently,23,12030,25,1,No,4,4,3,4,3,2,1,8,33,3,30,13,14,13,No
1314,31,Male,Divorced,Human Resources,Manager,Human Resources,2,Travel_Frequently,23,10065,12,3,No,2,1,2,1,3,1,5,1,14,0,13,6,4,13,No
1315,18,Female,Divorced,Research & Development,Healthcare Representative,Other,5,Travel_Frequently,28,9275,16,2,No,4,4,4,4,3,4,1,0,3,6,0,0,1,0,No
1316,33,Male,Divorced,Research & Development,Laboratory Technician,Marketing,1,Travel_Rarely,25,18806,23,0,No,4,4,3,1,4,2,5,4,15,5,15,14,3,12,No
1317,20,Female,Married,Research & Development,Healthcare Representative,Marketing,1,Travel_Frequently,6,16089,20,3,No,4,4,4,1,3,4,4,5,24,6,2,2,2,0,No
1318,52,Male,Married,Sales,Sales Representative,Medical,3,Travel_Rarely,1,4180,22,1,No,1,1,4,3,3,3,2,2,34,3,34,0,1,1,No
1319,58,Male,Divorced,Sales,Sales Representative,Life Sciences,1,Travel_Rarely,8,7696,17,1,No,2,4,4,2,4,2,2,7,24,2,2,2,0,2,No
1320,23,Male,Divorced,Sales,Sales Executive,Other,3,Travel_Rarely,1,10583,12,2,No,2,1,3,2,3,4,5,6,5,2,5,5,0,3,Yes
1321,42,Female,Married,Research & Development,Laboratory Technician,Other,5,Travel_Rarely,19,17998,18,2,No,1,2,4,2,3,4,1,1,34,6,24,7,5,12,Yes
1322,30,Male,Married,Research & Development,Research Scientist,Medical,1,Travel_Rarely,11,14869,23,2,No,3,4,3,1,3,3,2,6,12,3,12,1,2,0,Yes
1323,51,Female,Single,Research & Development,Research Scientist,Technical Degree,3,Travel_Rarely,21,12757,20,0,No,4,3,4,2,3,4,3,0,13,6,4,3,4,3,No
1324,25,Female,Divorced,Sales,Sales Executive,Human Resources,5,Travel_Rarely,24,17654,19,3,Yes,2,3,1,3,3,1,1,8,21,0,3,3,4,1,No
1325,38,Female,Single,Human Resources,Manager,Other,5,Travel_Rarely,25,13258,18,3,No,1,3,1,1,3,2,5,6,20,0,20,12,11,3,Yes
1326,51,Male,Married,Research & Development,Research Scientist,Marketing,3,Travel_Frequently,15,3468,19,2,No,4,3,3,1,3,1,3,5,33,4,33,14,1,15,No
1327,21,Male,Married,Research & Development,Laboratory Technician,Medical,3,Travel_Frequently,23,15208,25,0,No,3,3,4,1,3,3,5,1,22,1,3,1,2,3,No
1328,42,Female,Divorced,Research & Development,Healthcare Representative,Human Resources,2,Travel_Rarely,25,16042,16,3,No,3,1,4,1,3,1,1,2,36,4,24,9,7,8,Yes
1329,32,Female,Single,Research & Development,Manager,Human Resources,5,Travel_Rarely,11,16639,21,1,No,4,2,4,3,3,4,4,0,14,0,14,1,2,14,No
1330,21,Female,Married,Sales,Sales Executive,Other,3,Travel_Rarely,19,12546,17,1,Yes,3,1,1,2,3,3,4,9,35,3,3,3,4,1,No
1331,29,Male,Single,Research & Development,Manager,Life Sciences,5,Travel_Rarely,29,13327,16,1,No,2,4,4,3,3,3,4,4,13,1,5,4,5,2,No
1332,49,Male,Single,Research & Development,Research Scientist,Marketing,1,Travel_Frequently,21,15270,17,3,No,2,2,4,2,3,1,1,8,19,3,11,11,8,11,Yes
